OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18020335,02/21/2018,19:29:00,02/21/2018,20:56:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,,,,Northside Drive NW @ 10th Street NW,,,1
18020390,02/26/2018,14:30:00,02/26/2018,14:40:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18030494,03/12/2018,19:00:00,03/12/2018,19:15:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Student Center,351,,Ferst Drive  NW,33.7741360837,-84.398818020899995,1
18030495,03/12/2018,20:12:00,03/12/2018,21:04:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,,,,Fourteenth St. and West Peachtree St.,,,1
18030554,03/09/2018,19:45:00,03/09/2018,22:45:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,McCamish Pavilion   73   Z1,965,,Fowler Street NW,33.780675845099999,-84.392766362000003,1
18040687,04/03/2018,14:00:00,04/03/2018,14:40:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Power Plant Drive @ Bobby Dodd Way NW,,,,,,1
18040707,04/05/2018,23:45:00,04/06/2018,00:30:00,2902,Damage to Property - Private,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Phi Sigma Kappa Fraternity,825,,Techwood Drive NW,,,1
18040719,04/06/2018,23:05:00,04/06/2018,23:58:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street @ Fowler Street NW,,,1
18040727,04/07/2018,22:51:00,04/07/2018,22:53:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,4th Street  NW,,,1
18040728,04/07/2018,23:50:00,04/08/2018,00:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA East  191  Z2,120,,North Avenue  NW,33.76952,-84.39097,1
18040748,04/10/2018,01:44:00,04/10/2018,02:03:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Smith Building,685,,Cherry Street  NW,33.773645202700003,-84.395148047299998,1
18030548,03/17/2018,16:10:00,03/17/2018,16:25:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments,120,,North Avenue NW,,,1
18030595,03/25/2018,11:06:00,03/25/2018,11:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,Z4,,,,,,,1
18030609,03/26/2018,16:50:00,03/26/2018,17:00:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Parking and Transportation Building,828,,West Peachtree Street  NW,33.781556,-84.391745,1
18030614,03/27/2018,02:35:00,03/27/2018,02:41:00,2999,Damage to Property Offense Free Text,Further Investigation,,ONCAM,Z3,Campus Services Warehouse,818,,Joseph E Lowery Boulevard NW,,,1
18030628,03/27/2018,14:00:00,03/27/2018,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Love Manufacturing Building,771,,Ferst Drive,33.778956412500001,-84.401314659600004,1
18030629,03/28/2018,01:01:00,03/28/2018,02:48:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,PUB,Z2,Centennial Olympic  Park Drive @ Merritts Avenue,,,,,,1
18030648,03/16/2018,19:00:00,03/25/2018,19:00:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18030656,03/30/2018,12:00:00,03/30/2018,12:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,,,1
18040746,04/09/2018,23:18:00,04/10/2018,00:08:00,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,,,1
18040755,04/10/2018,16:39:00,04/10/2018,17:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,,,1
18040790,04/12/2018,19:00:00,04/13/2018,06:00:00,2399,Larceny Offense Free Text,Further Investigation,,ONCAM,Z2,Smith Residence Hall,630,,Williams Street NW,33.771707325999998,-84.3912515496,1
18050961,05/03/2018,17:30:00,05/03/2018,18:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,48,,Fifth Street  NW,,,1
18030568,03/20/2018,18:22:00,03/20/2018,18:22:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.774350440299997,-84.399552469699998,1
18030631,03/28/2018,11:53:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Freeman Residence Hall   117   Z4,835,,McMillan Street NW,33.777550332899999,-84.403920210199999,1
18030650,03/29/2018,12:17:00,03/29/2018,15:50:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Cherry Emerson Building Loading Dock,310,,Ferst Drive,,,1
18030668,03/31/2018,20:28:00,03/31/2018,21:00:00,9999F,,Closed/Cleared,,ONCAM,Z2,Coon Building,654,,Cherry Street NW,,,1
18040675,04/02/2018,11:29:00,04/02/2018,11:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,,,1
18040704,04/05/2018,17:00:00,04/05/2018,17:10:00,9999V,,Closed/Cleared,,ONCAM,Z3,VOID,800,,Atlantic Drive  NW,,,1
18040715,04/06/2018,19:42:00,04/06/2018,19:55:00,8399,,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Montag Residence Hall,845,,McMillan Street  NW,,,1
18040724,04/07/2018,10:49:00,04/07/2018,11:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Ferst Drive NW @ Atlantic Drive NW,,,,33.778264,-84.397802,1
18040744,04/09/2018,22:51:00,04/10/2018,00:36:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,North Avenue NW @ State Street Nw,,,,33.77135,-84.39616,1
18040750,04/10/2018,02:17:00,04/10/2018,02:25:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Theta Chi Fraternity,840,,Techwood Drive  NW,33.777619340000001,-84.392350068100001,1
18040770,04/12/2018,12:45:00,04/12/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z3,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18040787,04/12/2018,17:55:00,04/13/2018,06:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z1,Instructional Center,759,,Ferst Dr. NW,33.778956412500001,-84.401314659600004,1
18010055,01/12/2018,12:55:00,01/12/2018,15:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Parking Deck 174  Z2,770,,Spring Street  NW,33.775586617599998,-84.389475466600004,1
18010075,01/16/2018,07:00:00,01/16/2018,07:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,OFFCAM,,,,,,,1
18010079,01/16/2018,20:42:00,01/16/2018,20:55:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,Northside Drive  NW @ 8th Street  NW,,,,33.781583,-84.407442,1
18010107,01/21/2018,02:02:00,01/21/2018,02:35:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Folk Residence Hall   110   Z4,531,,Turner Place NW,33.778916221700001,-84.404839926199998,1
18010127,01/24/2018,17:07:00,01/24/2018,17:48:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Cleared by Arrest,PUB,Z1,,1100,,Northside Drive  NW,,,1
18010147,01/26/2018,23:15:00,01/26/2018,23:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Stamps Field,750,,Ferst Drive NW,,,1
18020257,02/13/2018,02:28:00,02/13/2018,02:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Services Warehouse,818,,Joseph E Lowery Boulevard NW,33.776562,-84.417785,1
18020277,02/15/2018,17:23:00,02/15/2018,17:44:00,2314,Larceny - Of Government Property,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Callaway Plaza,154,,Bobby Dodd Way  NW,,,1
18020286,02/16/2018,14:30:00,02/16/2018,14:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,,,1
18020395,02/27/2018,14:00:00,02/27/2018,14:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18030437,03/03/2018,03:00:00,03/03/2018,04:00:00,9999V,,Closed/Cleared,,,Z2,VOID,112,,Bobby Dodd Way NW,,,1
18030482,03/10/2018,23:37:00,03/10/2018,23:49:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z1,Ferst Drive @ Fowler Street,,,,,,1
18030500,03/13/2018,01:12:00,03/13/2018,03:26:00,9999V,,,,PUB,Z1,,,,,,,1
18030653,03/29/2018,20:01:00,03/29/2018,20:15:00,8399,,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall   92   Z2,715,,Techwood Drive NW,33.7745062595,-84.39133,1
18040751,04/10/2018,02:17:00,04/10/2018,02:41:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Fifth Street @ Techwood Drive,,,,33.776916,-84.392120,1
18040858,04/21/2018,02:23:00,04/21/2018,03:23:00,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Maulding Residence Hall,501,,Sixth Street NW,,,1
18040878,04/24/2018,15:03:00,04/24/2018,15:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Baker Building,925,,Dalney Street NW,,,1
18040893,04/26/2018,18:10:00,04/26/2018,19:03:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center Commons,351,,Ferst Drive NW,,,1
18050949,05/03/2018,02:10:00,05/03/2018,02:12:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,,,1
18051026,05/10/2018,08:22:00,05/10/2018,09:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,,,1
18051087,05/17/2018,03:03:00,05/17/2018,03:18:00,4104,Liquor - Possession Of,Closed/Cleared,Cleared by Arrest,PUB,Z2,Techwood Drive @ Fourth Street,,,,,,1
18030442,03/04/2018,18:45:00,03/04/2018,19:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Hefner Residence Hall,510,,Eighth Street NW,33.779148858600003,-84.403943568499997,1
18030488,03/12/2018,13:00:00,03/12/2018,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18030508,03/13/2018,22:15:00,03/13/2018,22:20:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z4,Fulmer Residence Hall,871,,McMillan St NW,33.778956412500001,-84.401314659600004,1
18030535,03/15/2018,21:00:00,03/16/2018,16:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
18030613,03/26/2018,23:40:00,03/27/2018,00:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue South Parking Deck,120,,North Avenue  NW,33.77058,-84.39095,1
18040683,04/03/2018,02:03:00,04/03/2018,03:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,,890,,Curran Street NW,33.7791074274,-84.406624872899997,1
18040706,04/05/2018,22:00:00,04/05/2018,22:14:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,oncam,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18040730,04/08/2018,03:11:00,04/08/2018,03:27:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z1,Tenth Street NW @ Fowler Street NW,,,,,,1
18040818,04/16/2018,11:25:00,04/17/2018,11:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Pettit Microelectronics Research Ctr. (MiRC) 95  Z3,791,,Atlantic Drive NW,33.776614159099999,-84.397329909099994,1
18040849,04/15/2018,14:00:00,04/19/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18040854,04/20/2018,18:45:00,04/20/2018,19:00:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,33.775464005800004,-84.403499012599994,1
18051024,05/09/2018,23:54:00,05/10/2018,00:21:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street  NW @ State Street  NW,,,,,,1
18051034,05/11/2018,08:14:00,05/11/2018,08:14:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,I-75S @ North Avenue  NW,,,,,,1
18051068,05/15/2018,11:50:00,05/15/2018,11:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Tech Walkway,686,,Cherry Street NW,33.778956412500001,-84.401314659600004,1
18051089,05/10/2018,16:00:00,05/15/2018,09:30:00,2903,Damage to Property - Public,Further Investigation,,NONCAM,Z2,Phi Delta Theta Fraternity,734,,Fowler Street NW,33.7746375385,-84.3942054445,1
18040729,04/08/2018,01:41:00,04/08/2018,01:52:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z4,Tenth Street  NW @ Northside Drive  NW,,,,,,1
18040743,04/09/2018,15:40:00,04/09/2018,19:46:00,2699,Fraudulent Activity Offense Free ,Further Investigation,,ONCAM,Z1,North Avenue Apartments,120,NW,NORTH AVENUE,33.778956412500001,-84.401314659600004,1
18040749,04/10/2018,01:37:00,04/10/2018,02:11:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Harrison Residence Hall,660,,Williams Street NW,,,1
18040792,04/13/2018,07:30:00,04/13/2018,16:30:00,7399,Miscellaneous Offenses,Further Investigation,,ONCAM,Z2,,,,,33.7728076008,-84.395853411000004,1
18040827,04/18/2018,12:00:00,04/18/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street South Apartments,879,,Hemphill Avenue NW,,,1
18040839,04/19/2018,01:46:00,04/19/2018,04:10:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781552,-84.404199,1
18040847,04/19/2018,16:25:00,04/19/2018,16:34:00,3605,Indecent Exposure,Further Investigation,,NONCLERY,Z2,University House,930,,Spring Street NW,,,1
18050937,05/01/2018,17:03:00,05/01/2018,17:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,Tenth Street @ State Street NW,,,1
18050978,05/05/2018,10:05:00,05/05/2018,10:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion   73   Z1,965,,Fowler Street NW,33.780675845099999,-84.392766362000003,1
18051007,05/06/2018,21:00:00,05/08/2018,16:31:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z1,Graduate Living Center,301,,Tenth Street  NW,,,1
18051016,05/09/2018,04:33:00,05/09/2018,04:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business   172   Z2,800,,West Peachtree Street NW,33.776280525200001,-84.3880186544,1
18051039,05/11/2018,11:03:00,05/11/2018,11:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Habersham House Lot,781,,Marietta Street,,,1
18030620,03/17/2018,01:25:00,03/17/2018,01:50:00,2399,Larceny Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Kendeda Building,422,,Ferst Drive NW,,,1
18030637,03/28/2018,18:40:00,03/28/2018,18:43:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18030640,03/28/2018,21:30:00,03/28/2018,21:31:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030655,03/30/2018,07:00:00,,,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Instructional Center   55   Z3,759,,Ferst Drive NW,33.775444563000001,-84.401297829499995,1
18030666,03/31/2018,15:35:00,03/31/2018,15:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Harris Residence Hall,633,,Techwood Drive  NW,33.772090704999997,-84.391660181700004,1
18040757,04/10/2018,20:17:00,04/10/2018,20:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street  NW,33.776280525200001,-84.3880186544,1
18040856,04/21/2018,00:43:00,04/21/2018,01:18:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,Fifth Street  NW @ Spring Street  NW,,,,,,1
18040881,04/24/2018,21:10:00,04/24/2018,23:30:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Centergy One Parking Deck @ Tech Square,85,,Fifth Street  NW,,,1
18040890,04/26/2018,14:21:00,04/26/2018,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.7743504403,-84.3995524697,1
18051050,05/13/2018,00:15:00,05/13/2018,02:23:00,2999,Damage to Property Offense Free Text,Further Investigation,,ONCAM,Z1,O'keefe Lot (behind fence),151,,Sixth Street  NW,,,1
18040811,04/16/2018,15:16:00,04/16/2018,15:21:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18040822,04/17/2018,23:04:00,04/17/2018,23:42:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,Fifth Street  NW @ Spring Street  NW,,,,,,1
18040840,04/19/2018,08:40:00,04/19/2018,08:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,33.777162318999999,-84.396181364,1
18040865,04/15/2018,02:00:00,04/21/2018,19:02:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,,,1
18040911,04/28/2018,02:13:00,04/28/2018,02:35:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Spring Street  NW and Eighth Street  NW,,,,,,1
18040930,04/30/2018,19:40:00,04/30/2018,20:00:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,,Christian Campus Fellowship Parking Lot,767,,Techwood Drive  NW,33.776513064699998,-84.391682726400006,1
18050962,04/25/2018,08:00:00,05/03/2018,18:30:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z2,North Avenue Apartments,120,,North Avenue  NW,,,1
18051033,05/10/2018,23:59:00,05/11/2018,12:23:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,,,,Northside Drive NW / North Avenue NW,,,1
18010014,01/04/2018,16:07:00,01/04/2018,16:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Tech Green @ Campanile,,,,33.77464,-84.39732,1
18010076,01/16/2018,12:53:00,01/16/2018,12:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18020186,02/01/2018,21:27:00,02/01/2018,21:45:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Sixteenth Street  NW,,,,,,1
18020193,02/02/2018,19:43:00,02/02/2018,19:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Tenth Street  NW @ Hemphill Avenue  NW,,,,,,1
18020218,02/07/2018,11:15:00,02/07/2018,11:20:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18020308,02/19/2018,13:35:00,02/19/2018,13:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,College of Computing,800,,Atlantic Drive NW,,,1
18020328,02/20/2018,22:44:00,02/20/2018,23:01:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street NW / Fowler Street NW,,,,,,1
18020348,02/22/2018,21:02:00,02/22/2018,21:03:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center Commons,351,NW,Ferst Drive NW,,,1
18020385,02/26/2018,11:19:00,02/26/2018,11:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street  NW,33.7738,-84.3945,1
18030449,03/05/2018,19:40:00,03/05/2018,19:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Fitten Residence Hall,855,,McMillan Street NW,33.778221436199999,-84.403734721800006,1
18030480,03/05/2018,11:35:00,03/10/2018,15:08:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,33.77101,-84.3913,1
18030565,03/21/2018,16:21:00,03/21/2018,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,Z1,,,, Perry Blvd. and Johnson Rd.,,,1
18040678,04/02/2018,15:10:00,04/02/2018,15:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street NW,33.7738,-84.3945,1
18050936,05/01/2018,15:00:00,05/01/2018,15:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18051059,05/14/2018,15:10:00,05/14/2018,15:33:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z2,,,,Fifth Street  NW @ Spring Street  NW,,,1
18051069,05/15/2018,13:35:00,05/15/2018,13:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Maulding Residence Hall (Sixth St. West Apts.),501,,Sixth Street  NW,33.777007,-84.405706,1
18040671,03/31/2018,23:00:00,04/01/2018,12:00:00,2202,Burglary  - Forced Entry - Residence,Inactive,,NONCAM,Z2,Delta Chi Fraternity,170,,Fifth Street  NW,33.776605758700001,-84.392959534699997,1
18040696,04/04/2018,12:20:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18040700,04/05/2018,00:16:00,04/05/2018,01:32:00,9999F,,Further Investigation,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,,,1
18040720,04/06/2018,23:01:00,04/07/2018,00:23:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z1,Fowler Street  NW @ Tenth Street  NW,,,,,,1
18040758,04/04/2018,13:30:00,04/04/2018,16:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Services Warehouse   882,818,,Joseph E Lowery Boulevard NW,33.776562,-84.417785,1
18040778,04/12/2018,23:23:00,04/12/2018,23:39:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street  NW,,,1
18040796,04/14/2018,02:50:00,04/14/2018,05:25:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Research Administration   155   Z1,505,,Tenth Street NW,,,1
18040832,04/18/2018,14:59:00,04/18/2018,16:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Smithgall Student Services,353,,Ferst Drive  NW,,,1
18040864,04/21/2018,17:30:00,04/21/2018,17:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Smith Residence Hall,630,,Williams Street NW,33.771707325999998,-84.3912515496,1
18040875,04/24/2018,13:15:00,04/24/2018,13:50:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,NONCAM,Z1,Tech Plaza Lot,500,BK,Tenth Street,,,1
18050952,05/03/2018,12:35:00,05/03/2018,12:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18050972,05/03/2018,18:00:00,05/04/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,North Avenue Apartments Parking Deck  South,120,,North Avenue  NW,33.778956412500001,-84.401314659600004,1
18030635,03/28/2018,11:00:00,03/28/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street NW,,,1
18030646,03/27/2018,16:00:00,03/28/2018,09:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,,204,,Fourth St. NW,,,1
18030664,03/31/2018,06:24:00,03/31/2018,06:28:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue  NW @ Centennial Olympic Park Drive,,,,33.77135,-84.39616,1
18040684,03/17/2018,13:00:00,03/17/2018,13:30:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,120,,NORTH AV NW,,,1
18040798,04/14/2018,10:00:00,04/14/2018,21:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Hanson Residence Hall,109,,Bobby Dodd Way NW,,,1
18050966,05/04/2018,00:43:00,05/04/2018,01:00:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,North Avenue NW @ State Street NW,,,,,,1
18050980,05/03/2018,18:00:00,05/04/2018,08:00:00,2305,Larceny - Articles from Vehicle,Further Investigation,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street NW,33.774974616999998,-84.393527398299995,1
18050992,05/06/2018,02:30:00,05/06/2018,03:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18051002,05/07/2018,19:25:00,05/07/2018,19:27:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Family Apartments,251,,Tenth Street  NW,,,1
