OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18050949,05/03/2018,02:10:00,05/03/2018,02:12:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,,,1
18051026,05/10/2018,08:22:00,05/10/2018,09:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,,,1
18051087,05/17/2018,03:03:00,05/17/2018,03:18:00,4104,Liquor - Possession Of,Closed/Cleared,Cleared by Arrest,PUB,Z2,Techwood Drive @ Fourth Street,,,,,,1
18061160,06/01/2018,13:38:00,06/01/2018,19:38:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Institute of Paper Science 2 (IPST2)   850   Z1,575,,Fourteenth Street NW,33.786793192300003,-84.406214543100006,1
18061173,06/04/2018,14:45:00,06/04/2018,17:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street NW,,,1
18061176,06/05/2018,12:55:00,06/05/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Beringause Building,879,,Hemphill Avenue  NW,,,1
18061182,06/05/2018,21:15:00,06/05/2018,21:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street NW,33.780675845099999,-84.392766362000003,1
18030627,03/27/2018,20:11:00,03/27/2018,20:18:00,9999V,,Closed/Cleared,,ONCAM,Z3,Emergency Phone,,,,,,1
18030647,03/29/2018,09:25:00,,,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,College of Computing   50   Z3,801,,Atlantic Drive NW,33.777409087999999,-84.397291573199993,1
18040803,04/15/2018,04:19:00,04/15/2018,04:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way  NW,,,1
18040823,04/17/2018,22:10:00,04/17/2018,23:47:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Daniel Laboratory,200,,Bobby Dodd Way,33.773706216,-84.3939920363,1
18040843,04/19/2018,09:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments   132  Z1,939,,Hemphill Avenue NW,33.780051239800002,-84.401987856700003,1
18040866,04/22/2018,17:38:00,04/22/2018,17:55:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Fifth Street NW   at Spring Street  NW,,,,,,1
18050939,05/01/2018,22:51:00,05/01/2018,23:06:00,5299,Weapons Violation Offense Free Text,Inactive,,PUB,Z2,,,,,,,1
18050998,05/07/2018,14:10:00,05/07/2018,14:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18051049,05/12/2018,17:37:00,05/12/2018,18:27:00,2408,Possession of Stolen Vehicle,Closed/Cleared,Cleared by Arrest,NONCLERY,,North Avenue  NW @ Spring Street  NW,,,,,,1
18061174,06/04/2018,18:55:00,06/04/2018,19:01:00,2314,Larceny - Of Government Property,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Van Leer Building,777,,Atlantic Drive  NW,33.774681795699998,-84.396379388400007,1
18061186,06/06/2018,12:22:00,06/06/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center Stamps Field,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18061211,05/31/2018,16:00:00,06/11/2018,10:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Woodruff / Landscaping Parking Lot,890,,Curran Street  NW,33.780074,-84.406436,1
18061191,06/06/2018,21:48:00,06/06/2018,22:00:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,33.77101,-84.3913,1
18061203,06/08/2018,11:15:00,06/08/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,OFFCAM,North Central Police Academy,5000,,Austell Powder Springs Road,,,1
18061239,06/13/2018,13:30:00,06/13/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,,512,,Means Street NW,33.77233,-84.404237,1
18061241,03/24/2018,07:00:00,03/27/2018,00:00:00,9999,Non-Crime (not reported to state),Inactive,,ONCAMRES,Z2,North Avenue Apartments,120,,North Ave NW,33.778956412500001,-84.401314659600004,1
18061258,06/14/2018,14:00:00,06/18/2018,08:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18061284,06/20/2018,11:00:00,06/20/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Parking Deck,770,,Spring Street NW,33.775586617599998,-84.389475466600004,1
18061307,06/24/2018,01:26:00,06/24/2018,02:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18071390,07/03/2018,22:58:00,07/03/2018,23:04:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Sigma Phi Epsilon Fraternity,190,,Fifth Street NW,,,1
18071425,07/09/2018,07:50:00,07/09/2018,14:34:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,North Campus Parking Deck,352,,Peachtree Place  NW,33.780134924599999,-84.398447156000003,1
18071459,07/13/2018,02:59:00,07/13/2018,03:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Global Learning Center,84,, 5th St. NW,,,1
18071475,07/14/2018,21:38:00,07/14/2018,22:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ Tech Parkway  NW,,,,33.770973725499999,-84.393940175400004,1
18030442,03/04/2018,18:45:00,03/04/2018,19:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Hefner Residence Hall,510,,Eighth Street NW,33.779148858600003,-84.403943568499997,1
18030488,03/12/2018,13:00:00,03/12/2018,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18030508,03/13/2018,22:15:00,03/13/2018,22:20:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z4,Fulmer Residence Hall,871,,McMillan St NW,33.778956412500001,-84.401314659600004,1
18030535,03/15/2018,21:00:00,03/16/2018,16:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
18030613,03/26/2018,23:40:00,03/27/2018,00:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue South Parking Deck,120,,North Avenue  NW,33.77058,-84.39095,1
18040683,04/03/2018,02:03:00,04/03/2018,03:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,,890,,Curran Street NW,33.7791074274,-84.406624872899997,1
18040706,04/05/2018,22:00:00,04/05/2018,22:14:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,oncam,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18040730,04/08/2018,03:11:00,04/08/2018,03:27:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z1,Tenth Street NW @ Fowler Street NW,,,,,,1
18040818,04/16/2018,11:25:00,04/17/2018,11:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Pettit Microelectronics Research Ctr. (MiRC) 95  Z3,791,,Atlantic Drive NW,33.776614159099999,-84.397329909099994,1
18040849,04/15/2018,14:00:00,04/19/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18040854,04/20/2018,18:45:00,04/20/2018,19:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,33.775464005800004,-84.403499012599994,1
18040811,04/16/2018,15:16:00,04/16/2018,15:21:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18040822,04/17/2018,23:04:00,04/17/2018,23:42:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,Fifth Street  NW @ Spring Street  NW,,,,,,1
18040840,04/19/2018,08:40:00,04/19/2018,08:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,33.777162318999999,-84.396181364,1
18040865,04/15/2018,02:00:00,04/21/2018,19:02:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,,,1
18040911,04/28/2018,02:13:00,04/28/2018,02:35:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Spring Street  NW and Eighth Street  NW,,,,,,1
18040930,04/30/2018,19:40:00,04/30/2018,20:00:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,,Christian Campus Fellowship Parking Lot,767,,Techwood Drive  NW,33.776513064699998,-84.391682726400006,1
18050962,04/25/2018,08:00:00,05/03/2018,18:30:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z2,North Avenue Apartments,120,,North Avenue  NW,,,1
18051033,05/10/2018,23:59:00,05/11/2018,12:23:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,,,,Northside Drive NW / North Avenue NW,,,1
18051099,05/20/2018,18:23:00,05/20/2018,18:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall   South,890,,Curran Street NW,,,1
18051114,05/23/2018,13:30:00,05/23/2018,13:40:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Center,266,,Fourth Street  NW,33.774681795699998,-84.396379388400007,1
18051132,05/27/2018,16:00:00,05/27/2018,16:28:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Ford Envir. Science & Technology  147  Z1,311,,Ferst Drive NW,33.7788966236,-84.3960360892,1
18061242,06/12/2018,12:00:00,06/12/2018,12:15:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Center For Advanced Brain Imaging,831,,MARIETTA ST NW,33.778956412500001,-84.401314659600004,1
18040795,04/14/2018,02:00:00,04/14/2018,02:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,,496,,Calhoun Street  NW,,,1
18040826,04/16/2018,14:30:00,04/17/2018,06:00:00,2205,Burglary - No Forced Entry -NonResidence,Inactive,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18040846,04/04/2018,12:00:00,04/04/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Eighth Street Apartments,555,E,Eighth Street NW,,,1
18040851,04/20/2018,15:56:00,04/20/2018,21:50:00,4801,Resisting Officer/Arrest,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Montgomery Knight Building  (SST II)   101   Z2,270,,Ferst Drive  NW,33.771912556799997,-84.3960731154,1
18040889,04/26/2018,11:40:00,04/26/2018,11:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Area 1 Operations And Maintenance,831,,Marietta Street NW,33.7753011515,-84.4058488497,1
18050942,05/02/2018,02:27:00,05/02/2018,02:38:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Library,241,,Bobby Dodd Way  NW,33.77379,-84.39206,1
18050973,05/04/2018,21:30:00,05/04/2018,21:46:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,Zeta Beta Tau,160,,Sixth Street  NW,33.777886215300001,-84.392467944299995,1
18050987,05/05/2018,17:00:00,05/05/2018,19:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street  NW,33.776990,-84.393645,1
18051025,05/10/2018,02:08:00,05/10/2018,03:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW at Luckie Street  NW,,,,33.770894,-84.395751,1
18051035,05/09/2018,11:00:00,05/11/2018,08:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street   NW,33.7738,-84.3945,1
18051070,04/30/2018,12:00:00,04/30/2018,12:05:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Clough Building,266,,Fourth Street  NW,,,1
18051093,05/18/2018,14:40:00,05/18/2018,15:01:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18040920,04/23/2018,22:00:00,04/25/2018,17:15:00,2605,Fraud - Illegal Use of Credit/Financial Transaction Cards,Further Investigation,,ONCAM,Z2,Georgia Tech Hotel & Conference Center   Room 538,800,,Spring Street NW,,,1
18040924,04/14/2018,08:00:00,04/15/2018,19:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,,,1
18050948,05/02/2018,22:23:00,05/02/2018,22:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.7791074274,-84.4066248729,1
18050984,05/04/2018,02:30:00,05/04/2018,02:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,NW,Hemphill Avenue,,,1
18051076,05/16/2018,08:55:00,05/16/2018,09:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18051106,05/22/2018,13:30:00,05/22/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18061184,06/06/2018,07:45:00,06/06/2018,07:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z4,Ferst Drive NW at Sixth Street NW,,,,33.780074,-84.406436,1
18061225,06/13/2018,16:00:00,06/13/2018,16:04:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,315,,Ferst Drive NW,,,1
18061235,06/13/2018,22:30:00,06/13/2018,22:45:00,2308,Larceny - From Building,Inactive,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,,,1
18061249,06/16/2018,02:00:00,06/16/2018,02:51:00,8399,,Closed/Cleared,,NONCAM,Z3,Delta Tau Delta Fraternity,227,,Fourth Street  NW,33.775993506500001,-84.394815768300006,1
18061270,06/19/2018,13:47:00,06/19/2018,13:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clough Undergraduate Learning Commons,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18061353,06/29/2018,06:47:00,06/29/2018,07:15:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Environmental Health and Safety,793,,Marietta Street NW,,,1
18030548,03/17/2018,16:10:00,03/17/2018,16:25:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments,120,,North Avenue NW,,,1
18030595,03/25/2018,11:06:00,03/25/2018,11:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,Z4,,,,,,,1
18030609,03/26/2018,16:50:00,03/26/2018,17:00:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Parking and Transportation Building,828,,West Peachtree Street  NW,33.781556,-84.391745,1
18030614,03/27/2018,02:35:00,03/27/2018,02:41:00,2999,Damage to Property Offense Free Text,Further Investigation,,ONCAM,Z3,Campus Services Warehouse,818,,Joseph E Lowery Boulevard NW,,,1
18030628,03/27/2018,14:00:00,03/27/2018,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Love Manufacturing Building,771,,Ferst Drive,33.778956412500001,-84.401314659600004,1
18030629,03/28/2018,01:01:00,03/28/2018,02:48:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,PUB,Z2,Centennial Olympic  Park Drive @ Merritts Avenue,,,,,,1
18030648,03/16/2018,19:00:00,03/25/2018,19:00:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18030656,03/30/2018,12:00:00,03/30/2018,12:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,,,1
18040746,04/09/2018,23:18:00,04/10/2018,00:08:00,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,,,1
18040755,04/10/2018,16:39:00,04/10/2018,17:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,,,1
18040790,04/12/2018,19:00:00,04/13/2018,06:00:00,2399,Larceny Offense Free Text,Further Investigation,,ONCAM,Z2,Smith Residence Hall,630,,Williams Street NW,33.771707325999998,-84.3912515496,1
18050961,05/03/2018,17:30:00,05/03/2018,18:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,48,,Fifth Street  NW,,,1
18061169,06/03/2018,08:00:00,06/03/2018,08:06:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall   191   Z2,120,,North Avenue NW,33.77101,-84.3913,1
18061195,06/07/2018,07:00:00,06/07/2018,07:15:00,2902,Damage to Property - Private,Closed/Cleared,,ONCAM,Z4,Library Warehouse   838   Z4,1594,,Marietta Boulevard NW,33.798088,-84.434568,1
18061201,05/15/2018,10:30:00,06/07/2018,15:00:00,2317,Larceny - Bicycle,Inactive,,ONCAMRES,Z1,,890,,Curran Street,33.778956412500001,-84.401314659600004,1
18061314,06/24/2018,23:39:00,06/25/2018,00:46:00,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ Techwood Drive  NW,,,,,,1
18071420,07/08/2018,14:38:00,07/08/2018,14:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street  NW,33.780675845099999,-84.392766362000003,1
18071422,07/09/2018,10:09:00,07/09/2018,10:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,West Village Dining Commons   209   Z4,532,,Eighth Street NW,33.779285,-84.404688,1
18071470,07/14/2018,04:53:00,07/14/2018,04:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,Quick Trip,855,,Peachtree Street NW,,,1
18071548,07/21/2018,13:25:00,07/21/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18071584,07/25/2018,11:40:00,07/25/2018,11:43:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Research Center (East Side),813,,Ferst Drive NW,33.777647,-84.400931,1
18071596,07/26/2018,20:00:00,07/26/2018,20:10:00,4802,Obstructing Officer/Criminal Investigation,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Tin Drum Asia Cafe,88,,Fifth Street NW,33.776699,-84.3901,1
18071604,07/27/2018,09:00:00,07/27/2018,17:00:00,3806,Child Neglect,Further Investigation,,ONCAM,Z2,Biltmore Hotel,817,,West Peachtree Street NE,33.77696,-84.38697,1
18061180,06/05/2018,19:30:00,06/05/2018,20:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue NW,33.76952,-84.39097,1
18061310,06/23/2018,17:00:00,06/23/2018,17:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive,,,1
18061322,06/20/2018,12:00:00,06/25/2018,09:00:00,2308,Larceny - From Building,Inactive,,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. West Apts.)  65  Z4,501,,Sixth Street NW,33.777007,-84.405706,1
18061332,06/26/2018,08:00:00,06/26/2018,11:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Student Center,351,,Ferst Drive  NW,,,1
18071413,07/07/2018,09:23:00,07/07/2018,09:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,,,Fowler Street  NW @ Sixth Street  NW,33.778199,-84.393617,1
18071442,07/12/2018,07:31:00,07/12/2018,07:45:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z2,Subway,85,,5th Street NW,,,1
18071490,06/25/2018,13:00:00,07/16/2018,14:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Centergy One  176  Z2,75,,Fifth Street  NW,33.777567718,-84.389298009100003,1
18071492,07/16/2018,05:44:00,07/16/2018,14:24:00,5499,Traffic Offense (describe offense),Inactive,,ONCAM,Z1,Zelnak Basketball Practice Facility,177,,Eighth Street NW,,,1
18071503,07/18/2018,01:01:00,07/18/2018,01:30:00,3560,Marijuana - Sales of,Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street  NW at Hemphill Avenue  NW,,BK,,,,1
18071562,07/22/2018,16:30:00,07/22/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Britain Dining Hall,649,,Techwood Drive  NW,,,1
18071580,07/25/2018,01:45:00,07/25/2018,03:00:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,,Tenth Street  NW at Spring Street  NW,,,,,,1
18071601,07/27/2018,14:55:00,07/27/2018,16:00:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z4,Office of Human Resources   142   Z4,500,,Tech Parkway NW,,,1
18071575,07/24/2018,15:00:00,07/24/2018,18:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z1,Clough Undergraduate Learning Commons,266,,Fourth Street NW,,,1
18071630,07/29/2018,23:29:00,07/30/2018,00:00:00,2902,Damage to Property - Private,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Student Center Commons,351,,Ferst Drive NW,,,1
18071631,07/29/2018,22:58:00,07/30/2018,03:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,Tenth Street @ Hemphill Avenue,,,1
18071644,07/31/2018,,,,9999V,,Closed/Cleared,Unfounded,,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,,,1
